日期,城市,花粉等级,等级描述,颜色代码,城市ID,城市代码
2025-03-13,北京,暂无,,#C4A39F,101010100,beijing
2025-03-13,南充,很低,不易引发过敏反应。,#81CB31,101270501,nanchong
2025-03-13,南宁,高,易引发过敏，加强防护，规范用药。,#FFAF13,101300101,nanning
2025-03-13,南昌,很低,不易引发过敏反应。,#81CB31,101240101,nanchang
2025-03-13,合肥,很低,不易引发过敏反应。,#81CB31,101220101,hefei
2025-03-13,呼和浩特,暂无,,#C4A39F,101080101,huhehaote
2025-03-13,咸阳,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101110200,xianyang
2025-03-13,哈尔滨,未检测到花粉,,#999999,101050101,haerbin
2025-03-13,大连,很低,不易引发过敏反应。,#81CB31,101070201,dalian
2025-03-13,天津,高,易引发过敏，加强防护，规范用药。,#FFAF13,101030100,tianjin
2025-03-13,太原,中,易引发过敏，加强防护，对症用药。,#F5EE32,101100101,taiyuan
2025-03-13,广州,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101280101,guangzhou
2025-03-13,延安,中,易引发过敏，加强防护，对症用药。,#F5EE32,101110300,yanan
2025-03-13,成都,中,易引发过敏，加强防护，对症用药。,#F5EE32,101270101,chengdu
2025-03-13,扬州,很低,不易引发过敏反应。,#81CB31,101190601,yangzhou
2025-03-13,承德,很低,不易引发过敏反应。,#81CB31,101090402,chengde
2025-03-13,拉萨,暂无,,#C4A39F,101140101,lasa
2025-03-13,无锡,暂无,,#C4A39F,101190201,wuxi
2025-03-13,昆明市,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101290101,kunming
2025-03-13,杭州,很低,不易引发过敏反应。,#81CB31,101210101,hangzhou
2025-03-13,榆林,很低,不易引发过敏反应。,#81CB31,101110401,yulin
2025-03-13,武汉,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101200101,wuhan
2025-03-13,沈阳,未检测到花粉,,#999999,101070101,shenyang
2025-03-13,沧州,高,易引发过敏，加强防护，规范用药。,#FFAF13,101090701,cangzhou
2025-03-13,泊头,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101090711,botou
2025-03-13,济南,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101120101,jinan
2025-03-13,海口,很低,不易引发过敏反应。,#81CB31,101310101,haikou
2025-03-13,淄博,中,易引发过敏，加强防护，对症用药。,#F5EE32,101120301,zibo
2025-03-13,烟台,中,易引发过敏，加强防护，对症用药。,#F5EE32,101120501,yantai
2025-03-13,石家庄,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101090101,shijiazhuang
2025-03-13,福州,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101230101,fuzhou
2025-03-13,聊城,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101121701,liaocheng
2025-03-13,西宁,很低,不易引发过敏反应。,#81CB31,101150101,xining
2025-03-13,西安,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101110101,xian
2025-03-13,贵阳,很低,不易引发过敏反应。,#81CB31,101260101,guiyang
2025-03-13,郑州,很低,不易引发过敏反应。,#81CB31,101180101,zhengzhou
2025-03-13,鄂尔多斯,未检测到花粉,,#999999,101080701,eerduosi
2025-03-13,重庆,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101040100,chongqing
2025-03-13,银川,很低,不易引发过敏反应。,#81CB31,101170101,yinchuan
2025-03-13,长春,很低,不易引发过敏反应。,#81CB31,101060101,changchun
2025-03-13,长沙,暂无,,#C4A39F,101250101,changsha
2025-03-14,上海,很低,不易引发过敏反应。,#81CB31,101020100,shanghai
2025-03-14,乌兰浩特,未检测到花粉,,#999999,101081101,wulanhaote
2025-03-14,乌海市,很低,不易引发过敏反应。,#81CB31,101080301,wuhai
2025-03-14,乌鲁木齐,很低,不易引发过敏反应。,#81CB31,101130101,wulumuqi
2025-03-14,保定,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101090201,baoding
2025-03-14,六盘水,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101260803,liupanshui
2025-03-14,兰州,暂无,,#C4A39F,101160101,lanzhou
2025-03-14,包头,未检测到花粉,,#999999,101080201,baotou
2025-03-14,北京,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101010100,beijing
2025-03-14,南充,很低,不易引发过敏反应。,#81CB31,101270501,nanchong
2025-03-14,南宁,高,易引发过敏，加强防护，规范用药。,#FFAF13,101300101,nanning
2025-03-14,南昌,很低,不易引发过敏反应。,#81CB31,101240101,nanchang
2025-03-14,合肥,很低,不易引发过敏反应。,#81CB31,101220101,hefei
2025-03-14,呼和浩特,很低,不易引发过敏反应。,#81CB31,101080101,huhehaote
2025-03-14,咸阳,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101110200,xianyang
2025-03-14,哈尔滨,未检测到花粉,,#999999,101050101,haerbin
2025-03-14,大连,很低,不易引发过敏反应。,#81CB31,101070201,dalian
2025-03-14,天津,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101030100,tianjin
2025-03-14,太原,中,易引发过敏，加强防护，对症用药。,#F5EE32,101100101,taiyuan
2025-03-14,广州,高,易引发过敏，加强防护，规范用药。,#FFAF13,101280101,guangzhou
2025-03-14,延安,暂无,,#C4A39F,101110300,yanan
2025-03-14,成都,中,易引发过敏，加强防护，对症用药。,#F5EE32,101270101,chengdu
2025-03-14,扬州,很低,不易引发过敏反应。,#81CB31,101190601,yangzhou
2025-03-14,承德,很低,不易引发过敏反应。,#81CB31,101090402,chengde
2025-03-14,拉萨,暂无,,#C4A39F,101140101,lasa
2025-03-14,无锡,暂无,,#C4A39F,101190201,wuxi
2025-03-14,昆明市,高,易引发过敏，加强防护，规范用药。,#FFAF13,101290101,kunming
2025-03-14,杭州,很低,不易引发过敏反应。,#81CB31,101210101,hangzhou
2025-03-14,榆林,很低,不易引发过敏反应。,#81CB31,101110401,yulin
2025-03-14,武汉,很低,不易引发过敏反应。,#81CB31,101200101,wuhan
2025-03-14,沈阳,很低,不易引发过敏反应。,#81CB31,101070101,shenyang
2025-03-14,沧州,中,易引发过敏，加强防护，对症用药。,#F5EE32,101090701,cangzhou
2025-03-14,泊头,中,易引发过敏，加强防护，对症用药。,#F5EE32,101090711,botou
2025-03-14,济南,高,易引发过敏，加强防护，规范用药。,#FFAF13,101120101,jinan
2025-03-14,海口,很低,不易引发过敏反应。,#81CB31,101310101,haikou
2025-03-14,淄博,很低,不易引发过敏反应。,#81CB31,101120301,zibo
2025-03-14,烟台,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101120501,yantai
2025-03-14,石家庄,高,易引发过敏，加强防护，规范用药。,#FFAF13,101090101,shijiazhuang
2025-03-14,福州,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101230101,fuzhou
2025-03-14,聊城,很低,不易引发过敏反应。,#81CB31,101121701,liaocheng
2025-03-14,西宁,很低,不易引发过敏反应。,#81CB31,101150101,xining
2025-03-14,西安,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101110101,xian
2025-03-14,贵阳,很低,不易引发过敏反应。,#81CB31,101260101,guiyang
2025-03-14,郑州,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101180101,zhengzhou
2025-03-14,鄂尔多斯,未检测到花粉,,#999999,101080701,eerduosi
2025-03-14,重庆,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101040100,chongqing
2025-03-14,银川,很低,不易引发过敏反应。,#81CB31,101170101,yinchuan
2025-03-14,长春,很低,不易引发过敏反应。,#81CB31,101060101,changchun
2025-03-14,长沙,暂无,,#C4A39F,101250101,changsha
2025-03-15,上海,很低,不易引发过敏反应。,#81CB31,101020100,shanghai
2025-03-15,乌兰浩特,未检测到花粉,,#999999,101081101,wulanhaote
2025-03-15,乌海市,未检测到花粉,,#999999,101080301,wuhai
2025-03-15,乌鲁木齐,很低,不易引发过敏反应。,#81CB31,101130101,wulumuqi
2025-03-15,保定,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101090201,baoding
2025-03-15,六盘水,很低,不易引发过敏反应。,#81CB31,101260803,liupanshui
2025-03-15,兰州,很低,不易引发过敏反应。,#81CB31,101160101,lanzhou
2025-03-15,包头,很低,不易引发过敏反应。,#81CB31,101080201,baotou
2025-03-15,北京,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101010100,beijing
2025-03-15,南充,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101270501,nanchong
2025-03-15,南宁,中,易引发过敏，加强防护，对症用药。,#F5EE32,101300101,nanning
2025-03-15,南昌,很低,不易引发过敏反应。,#81CB31,101240101,nanchang
2025-03-15,合肥,很低,不易引发过敏反应。,#81CB31,101220101,hefei
2025-03-15,呼和浩特,很低,不易引发过敏反应。,#81CB31,101080101,huhehaote
2025-03-15,咸阳,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101110200,xianyang
2025-03-15,哈尔滨,未检测到花粉,,#999999,101050101,haerbin
2025-03-15,大连,很低,不易引发过敏反应。,#81CB31,101070201,dalian
2025-03-15,天津,很低,不易引发过敏反应。,#81CB31,101030100,tianjin
2025-03-15,太原,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101100101,taiyuan
2025-03-15,广州,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101280101,guangzhou
2025-03-15,延安,中,易引发过敏，加强防护，对症用药。,#F5EE32,101110300,yanan
2025-03-15,成都,中,易引发过敏，加强防护，对症用药。,#F5EE32,101270101,chengdu
2025-03-15,扬州,很低,不易引发过敏反应。,#81CB31,101190601,yangzhou
2025-03-15,承德,很低,不易引发过敏反应。,#81CB31,101090402,chengde
2025-03-15,拉萨,暂无,,#C4A39F,101140101,lasa
2025-03-15,无锡,暂无,,#C4A39F,101190201,wuxi
2025-03-15,昆明市,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101290101,kunming
2025-03-15,杭州,未检测到花粉,,#999999,101210101,hangzhou
2025-03-15,榆林,暂无,,#C4A39F,101110401,yulin
2025-03-15,武汉,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101200101,wuhan
2025-03-15,沈阳,很低,不易引发过敏反应。,#81CB31,101070101,shenyang
2025-03-15,沧州,很低,不易引发过敏反应。,#81CB31,101090701,cangzhou
2025-03-15,泊头,很低,不易引发过敏反应。,#81CB31,101090711,botou
2025-03-15,济南,中,易引发过敏，加强防护，对症用药。,#F5EE32,101120101,jinan
2025-03-15,海口,很低,不易引发过敏反应。,#81CB31,101310101,haikou
2025-03-15,淄博,很低,不易引发过敏反应。,#81CB31,101120301,zibo
2025-03-15,烟台,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101120501,yantai
2025-03-15,石家庄,中,易引发过敏，加强防护，对症用药。,#F5EE32,101090101,shijiazhuang
2025-03-15,福州,很低,不易引发过敏反应。,#81CB31,101230101,fuzhou
2025-03-15,聊城,很低,不易引发过敏反应。,#81CB31,101121701,liaocheng
2025-03-15,西宁,很低,不易引发过敏反应。,#81CB31,101150101,xining
2025-03-15,西安,很低,不易引发过敏反应。,#81CB31,101110101,xian
2025-03-15,贵阳,很低,不易引发过敏反应。,#81CB31,101260101,guiyang
2025-03-15,郑州,很低,不易引发过敏反应。,#81CB31,101180101,zhengzhou
2025-03-15,鄂尔多斯,未检测到花粉,,#999999,101080701,eerduosi
2025-03-15,重庆,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101040100,chongqing
2025-03-15,银川,很低,不易引发过敏反应。,#81CB31,101170101,yinchuan
2025-03-15,长春,未检测到花粉,,#999999,101060101,changchun
2025-03-15,长沙,暂无,,#C4A39F,101250101,changsha
2025-03-16,上海,很低,不易引发过敏反应。,#81CB31,101020100,shanghai
2025-03-16,乌兰浩特,未检测到花粉,,#999999,101081101,wulanhaote
2025-03-16,乌海市,很低,不易引发过敏反应。,#81CB31,101080301,wuhai
2025-03-16,乌鲁木齐,很低,不易引发过敏反应。,#81CB31,101130101,wulumuqi
2025-03-16,保定,高,易引发过敏，加强防护，规范用药。,#FFAF13,101090201,baoding
2025-03-16,六盘水,很低,不易引发过敏反应。,#81CB31,101260803,liupanshui
2025-03-16,兰州,很低,不易引发过敏反应。,#81CB31,101160101,lanzhou
2025-03-16,包头,很低,不易引发过敏反应。,#81CB31,101080201,baotou
2025-03-16,北京,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101010100,beijing
2025-03-16,南充,很低,不易引发过敏反应。,#81CB31,101270501,nanchong
2025-03-16,南宁,中,易引发过敏，加强防护，对症用药。,#F5EE32,101300101,nanning
2025-03-16,南昌,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101240101,nanchang
2025-03-16,合肥,很低,不易引发过敏反应。,#81CB31,101220101,hefei
2025-03-16,呼和浩特,很低,不易引发过敏反应。,#81CB31,101080101,huhehaote
2025-03-16,咸阳,很低,不易引发过敏反应。,#81CB31,101110200,xianyang
2025-03-16,哈尔滨,未检测到花粉,,#999999,101050101,haerbin
2025-03-16,大连,很低,不易引发过敏反应。,#81CB31,101070201,dalian
2025-03-16,天津,很低,不易引发过敏反应。,#81CB31,101030100,tianjin
2025-03-16,太原,很低,不易引发过敏反应。,#81CB31,101100101,taiyuan
2025-03-16,广州,中,易引发过敏，加强防护，对症用药。,#F5EE32,101280101,guangzhou
2025-03-16,延安,高,易引发过敏，加强防护，规范用药。,#FFAF13,101110300,yanan
2025-03-16,成都,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101270101,chengdu
2025-03-16,扬州,很低,不易引发过敏反应。,#81CB31,101190601,yangzhou
2025-03-16,承德,很低,不易引发过敏反应。,#81CB31,101090402,chengde
2025-03-16,拉萨,暂无,,#C4A39F,101140101,lasa
2025-03-16,无锡,暂无,,#C4A39F,101190201,wuxi
2025-03-16,昆明市,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101290101,kunming
2025-03-16,杭州,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101210101,hangzhou
2025-03-16,榆林,很低,不易引发过敏反应。,#81CB31,101110401,yulin
2025-03-16,武汉,中,易引发过敏，加强防护，对症用药。,#F5EE32,101200101,wuhan
2025-03-16,沈阳,很低,不易引发过敏反应。,#81CB31,101070101,shenyang
2025-03-16,沧州,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101090701,cangzhou
2025-03-16,泊头,很低,不易引发过敏反应。,#81CB31,101090711,botou
2025-03-16,济南,很低,不易引发过敏反应。,#81CB31,101120101,jinan
2025-03-16,海口,很低,不易引发过敏反应。,#81CB31,101310101,haikou
2025-03-16,淄博,很低,不易引发过敏反应。,#81CB31,101120301,zibo
2025-03-16,烟台,中,易引发过敏，加强防护，对症用药。,#F5EE32,101120501,yantai
2025-03-16,石家庄,中,易引发过敏，加强防护，对症用药。,#F5EE32,101090101,shijiazhuang
2025-03-16,福州,中,易引发过敏，加强防护，对症用药。,#F5EE32,101230101,fuzhou
2025-03-16,聊城,很低,不易引发过敏反应。,#81CB31,101121701,liaocheng
2025-03-16,西宁,很低,不易引发过敏反应。,#81CB31,101150101,xining
2025-03-16,西安,很低,不易引发过敏反应。,#81CB31,101110101,xian
2025-03-16,贵阳,很低,不易引发过敏反应。,#81CB31,101260101,guiyang
2025-03-16,郑州,很低,不易引发过敏反应。,#81CB31,101180101,zhengzhou
2025-03-16,鄂尔多斯,未检测到花粉,,#999999,101080701,eerduosi
2025-03-16,重庆,很低,不易引发过敏反应。,#81CB31,101040100,chongqing
2025-03-16,银川,很低,不易引发过敏反应。,#81CB31,101170101,yinchuan
2025-03-16,长春,很低,不易引发过敏反应。,#81CB31,101060101,changchun
2025-03-16,长沙,暂无,,#C4A39F,101250101,changsha
2025-03-17,上海,很低,不易引发过敏反应。,#81CB31,101020100,shanghai
2025-03-17,乌兰浩特,未检测到花粉,,#999999,101081101,wulanhaote
2025-03-17,乌海市,很低,不易引发过敏反应。,#81CB31,101080301,wuhai
2025-03-17,乌鲁木齐,很低,不易引发过敏反应。,#81CB31,101130101,wulumuqi
2025-03-17,保定,很低,不易引发过敏反应。,#81CB31,101090201,baoding
2025-03-17,六盘水,很低,不易引发过敏反应。,#81CB31,101260803,liupanshui
2025-03-17,兰州,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101160101,lanzhou
2025-03-17,包头,很低,不易引发过敏反应。,#81CB31,101080201,baotou
2025-03-17,北京,高,易引发过敏，加强防护，规范用药。,#FFAF13,101010100,beijing
2025-03-17,南充,很低,不易引发过敏反应。,#81CB31,101270501,nanchong
2025-03-17,南宁,中,易引发过敏，加强防护，对症用药。,#F5EE32,101300101,nanning
2025-03-17,南昌,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101240101,nanchang
2025-03-17,合肥,很低,不易引发过敏反应。,#81CB31,101220101,hefei
2025-03-17,呼和浩特,很低,不易引发过敏反应。,#81CB31,101080101,huhehaote
2025-03-17,咸阳,很低,不易引发过敏反应。,#81CB31,101110200,xianyang
2025-03-17,哈尔滨,很低,不易引发过敏反应。,#81CB31,101050101,haerbin
2025-03-17,大连,很低,不易引发过敏反应。,#81CB31,101070201,dalian
2025-03-17,天津,很低,不易引发过敏反应。,#81CB31,101030100,tianjin
2025-03-17,太原,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101100101,taiyuan
2025-03-17,广州,高,易引发过敏，加强防护，规范用药。,#FFAF13,101280101,guangzhou
2025-03-17,延安,暂无,,#C4A39F,101110300,yanan
2025-03-17,成都,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101270101,chengdu
2025-03-17,扬州,很低,不易引发过敏反应。,#81CB31,101190601,yangzhou
2025-03-17,承德,很低,不易引发过敏反应。,#81CB31,101090402,chengde
2025-03-17,拉萨,暂无,,#C4A39F,101140101,lasa
2025-03-17,无锡,暂无,,#C4A39F,101190201,wuxi
2025-03-17,昆明市,中,易引发过敏，加强防护，对症用药。,#F5EE32,101290101,kunming
2025-03-17,杭州,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101210101,hangzhou
2025-03-17,榆林,很低,不易引发过敏反应。,#81CB31,101110401,yulin
2025-03-17,武汉,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101200101,wuhan
2025-03-17,沈阳,很低,不易引发过敏反应。,#81CB31,101070101,shenyang
2025-03-17,沧州,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101090701,cangzhou
2025-03-17,泊头,很低,不易引发过敏反应。,#81CB31,101090711,botou
2025-03-17,济南,很低,不易引发过敏反应。,#81CB31,101120101,jinan
2025-03-17,海口,很低,不易引发过敏反应。,#81CB31,101310101,haikou
2025-03-17,淄博,很低,不易引发过敏反应。,#81CB31,101120301,zibo
2025-03-17,烟台,高,易引发过敏，加强防护，规范用药。,#FFAF13,101120501,yantai
2025-03-17,石家庄,高,易引发过敏，加强防护，规范用药。,#FFAF13,101090101,shijiazhuang
2025-03-17,福州,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101230101,fuzhou
2025-03-17,聊城,很低,不易引发过敏反应。,#81CB31,101121701,liaocheng
2025-03-17,西宁,很低,不易引发过敏反应。,#81CB31,101150101,xining
2025-03-17,西安,中,易引发过敏，加强防护，对症用药。,#F5EE32,101110101,xian
2025-03-17,贵阳,中,易引发过敏，加强防护，对症用药。,#F5EE32,101260101,guiyang
2025-03-17,郑州,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101180101,zhengzhou
2025-03-17,鄂尔多斯,未检测到花粉,,#999999,101080701,eerduosi
2025-03-17,重庆,很低,不易引发过敏反应。,#81CB31,101040100,chongqing
2025-03-17,银川,很低,不易引发过敏反应。,#81CB31,101170101,yinchuan
2025-03-17,长春,未检测到花粉,,#999999,101060101,changchun
2025-03-17,长沙,暂无,,#C4A39F,101250101,changsha
2025-03-18,上海,很低,不易引发过敏反应。,#81CB31,101020100,shanghai
2025-03-18,乌兰浩特,未检测到花粉,,#999999,101081101,wulanhaote
2025-03-18,乌海市,很低,不易引发过敏反应。,#81CB31,101080301,wuhai
2025-03-18,乌鲁木齐,很低,不易引发过敏反应。,#81CB31,101130101,wulumuqi
2025-03-18,保定,很低,不易引发过敏反应。,#81CB31,101090201,baoding
2025-03-18,六盘水,很低,不易引发过敏反应。,#81CB31,101260803,liupanshui
2025-03-18,兰州,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101160101,lanzhou
2025-03-18,包头,很低,不易引发过敏反应。,#81CB31,101080201,baotou
2025-03-18,北京,高,易引发过敏，加强防护，规范用药。,#FFAF13,101010100,beijing
2025-03-18,南充,很低,不易引发过敏反应。,#81CB31,101270501,nanchong
2025-03-18,南宁,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101300101,nanning
2025-03-18,南昌,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101240101,nanchang
2025-03-18,合肥,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101220101,hefei
2025-03-18,呼和浩特,很低,不易引发过敏反应。,#81CB31,101080101,huhehaote
2025-03-18,咸阳,很低,不易引发过敏反应。,#81CB31,101110200,xianyang
2025-03-18,哈尔滨,未检测到花粉,,#999999,101050101,haerbin
2025-03-18,大连,很低,不易引发过敏反应。,#81CB31,101070201,dalian
2025-03-18,天津,很低,不易引发过敏反应。,#81CB31,101030100,tianjin
2025-03-18,太原,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101100101,taiyuan
2025-03-18,广州,中,易引发过敏，加强防护，对症用药。,#F5EE32,101280101,guangzhou
2025-03-18,延安,很低,不易引发过敏反应。,#81CB31,101110300,yanan
2025-03-18,成都,中,易引发过敏，加强防护，对症用药。,#F5EE32,101270101,chengdu
2025-03-18,扬州,很低,不易引发过敏反应。,#81CB31,101190601,yangzhou
2025-03-18,承德,很低,不易引发过敏反应。,#81CB31,101090402,chengde
2025-03-18,拉萨,暂无,,#C4A39F,101140101,lasa
2025-03-18,无锡,暂无,,#C4A39F,101190201,wuxi
2025-03-18,昆明市,高,易引发过敏，加强防护，规范用药。,#FFAF13,101290101,kunming
2025-03-18,杭州,中,易引发过敏，加强防护，对症用药。,#F5EE32,101210101,hangzhou
2025-03-18,榆林,未检测到花粉,,#999999,101110401,yulin
2025-03-18,武汉,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101200101,wuhan
2025-03-18,沈阳,很低,不易引发过敏反应。,#81CB31,101070101,shenyang
2025-03-18,沧州,很低,不易引发过敏反应。,#81CB31,101090701,cangzhou
2025-03-18,泊头,很低,不易引发过敏反应。,#81CB31,101090711,botou
2025-03-18,济南,很低,不易引发过敏反应。,#81CB31,101120101,jinan
2025-03-18,海口,很低,不易引发过敏反应。,#81CB31,101310101,haikou
2025-03-18,淄博,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101120301,zibo
2025-03-18,烟台,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101120501,yantai
2025-03-18,石家庄,中,易引发过敏，加强防护，对症用药。,#F5EE32,101090101,shijiazhuang
2025-03-18,福州,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101230101,fuzhou
2025-03-18,聊城,很低,不易引发过敏反应。,#81CB31,101121701,liaocheng
2025-03-18,西宁,很低,不易引发过敏反应。,#81CB31,101150101,xining
2025-03-18,西安,很低,不易引发过敏反应。,#81CB31,101110101,xian
2025-03-18,贵阳,很低,不易引发过敏反应。,#81CB31,101260101,guiyang
2025-03-18,郑州,很低,不易引发过敏反应。,#81CB31,101180101,zhengzhou
2025-03-18,鄂尔多斯,未检测到花粉,,#999999,101080701,eerduosi
2025-03-18,重庆,很低,不易引发过敏反应。,#81CB31,101040100,chongqing
2025-03-18,银川,很低,不易引发过敏反应。,#81CB31,101170101,yinchuan
2025-03-18,长春,很低,不易引发过敏反应。,#81CB31,101060101,changchun
2025-03-18,长沙,暂无,,#C4A39F,101250101,changsha
2025-03-19,上海,很低,不易引发过敏反应。,#81CB31,101020100,shanghai
2025-03-19,乌兰浩特,未检测到花粉,,#999999,101081101,wulanhaote
2025-03-19,乌海市,很低,不易引发过敏反应。,#81CB31,101080301,wuhai
2025-03-19,乌鲁木齐,很低,不易引发过敏反应。,#81CB31,101130101,wulumuqi
2025-03-19,保定,很低,不易引发过敏反应。,#81CB31,101090201,baoding
2025-03-19,六盘水,很低,不易引发过敏反应。,#81CB31,101260803,liupanshui
2025-03-19,兰州,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101160101,lanzhou
2025-03-19,包头,很低,不易引发过敏反应。,#81CB31,101080201,baotou
2025-03-19,北京,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101010100,beijing
2025-03-19,南充,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101270501,nanchong
2025-03-19,南宁,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101300101,nanning
2025-03-19,南昌,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101240101,nanchang
2025-03-19,合肥,很低,不易引发过敏反应。,#81CB31,101220101,hefei
2025-03-19,呼和浩特,很低,不易引发过敏反应。,#81CB31,101080101,huhehaote
2025-03-19,咸阳,很低,不易引发过敏反应。,#81CB31,101110200,xianyang
2025-03-19,哈尔滨,未检测到花粉,,#999999,101050101,haerbin
2025-03-19,大连,很低,不易引发过敏反应。,#81CB31,101070201,dalian
2025-03-19,天津,很低,不易引发过敏反应。,#81CB31,101030100,tianjin
2025-03-19,太原,中,易引发过敏，加强防护，对症用药。,#F5EE32,101100101,taiyuan
2025-03-19,广州,高,易引发过敏，加强防护，规范用药。,#FFAF13,101280101,guangzhou
2025-03-19,延安,暂无,,#C4A39F,101110300,yanan
2025-03-19,成都,高,易引发过敏，加强防护，规范用药。,#FFAF13,101270101,chengdu
2025-03-19,扬州,很低,不易引发过敏反应。,#81CB31,101190601,yangzhou
2025-03-19,承德,很低,不易引发过敏反应。,#81CB31,101090402,chengde
2025-03-19,拉萨,暂无,,#C4A39F,101140101,lasa
2025-03-19,无锡,暂无,,#C4A39F,101190201,wuxi
2025-03-19,昆明市,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101290101,kunming
2025-03-19,杭州,很低,不易引发过敏反应。,#81CB31,101210101,hangzhou
2025-03-19,榆林,很低,不易引发过敏反应。,#81CB31,101110401,yulin
2025-03-19,武汉,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101200101,wuhan
2025-03-19,沈阳,很低,不易引发过敏反应。,#81CB31,101070101,shenyang
2025-03-19,沧州,很低,不易引发过敏反应。,#81CB31,101090701,cangzhou
2025-03-19,泊头,很低,不易引发过敏反应。,#81CB31,101090711,botou
2025-03-19,济南,很低,不易引发过敏反应。,#81CB31,101120101,jinan
2025-03-19,海口,很低,不易引发过敏反应。,#81CB31,101310101,haikou
2025-03-19,淄博,很低,不易引发过敏反应。,#81CB31,101120301,zibo
2025-03-19,烟台,很低,不易引发过敏反应。,#81CB31,101120501,yantai
2025-03-19,石家庄,高,易引发过敏，加强防护，规范用药。,#FFAF13,101090101,shijiazhuang
2025-03-19,福州,高,易引发过敏，加强防护，规范用药。,#FFAF13,101230101,fuzhou
2025-03-19,聊城,很低,不易引发过敏反应。,#81CB31,101121701,liaocheng
2025-03-19,西宁,很低,不易引发过敏反应。,#81CB31,101150101,xining
2025-03-19,西安,很低,不易引发过敏反应。,#81CB31,101110101,xian
2025-03-19,贵阳,中,易引发过敏，加强防护，对症用药。,#F5EE32,101260101,guiyang
2025-03-19,郑州,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101180101,zhengzhou
2025-03-19,鄂尔多斯,未检测到花粉,,#999999,101080701,eerduosi
2025-03-19,重庆,很低,不易引发过敏反应。,#81CB31,101040100,chongqing
2025-03-19,银川,很低,不易引发过敏反应。,#81CB31,101170101,yinchuan
